           6
   1.229128       1.229129       1.229128       1.229128       1.229128    
   1.229129       1.229128       1.198862       1.198863       1.198862    
   1.198862       1.198862       1.198864       1.198862       1.139077    
   1.139078       1.139077       1.139077       1.139077       1.139079    
   1.139077       1.051244       1.051245       1.051244       1.051244    
   1.051244       1.051246       1.051244      0.9375259      0.9375264    
  0.9375259      0.9375259      0.9375255      0.9375268      0.9375257    
  0.8007230      0.8007234      0.8007230      0.8007230      0.8007227    
  0.8007238      0.8007228      0.6442029      0.6442033      0.6442029    
  0.6442029      0.6442028      0.6442036      0.6442028      0.4718214    
  0.4718217      0.4718214      0.4718214      0.4718213      0.4718219    
  0.4718214      0.2878210      0.2878212      0.2878210      0.2878210    
  0.2878210      0.2878214      0.2878210      9.6735120E-02  9.6735179E-02
  9.6735120E-02  9.6735120E-02  9.6735097E-02  9.6735224E-02  9.6735105E-02
 -9.6735120E-02 -9.6735179E-02 -9.6735120E-02 -9.6735120E-02 -9.6735097E-02
 -9.6735224E-02 -9.6735105E-02 -0.2878210     -0.2878212     -0.2878210    
 -0.2878210     -0.2878210     -0.2878214     -0.2878210     -0.4718214    
 -0.4718217     -0.4718214     -0.4718214     -0.4718213     -0.4718219    
 -0.4718214     -0.6442029     -0.6442033     -0.6442029     -0.6442029    
 -0.6442028     -0.6442036     -0.6442028     -0.8007230     -0.8007234    
 -0.8007230     -0.8007230     -0.8007227     -0.8007238     -0.8007228    
 -0.9375259     -0.9375264     -0.9375259     -0.9375259     -0.9375255    
 -0.9375268     -0.9375257      -1.051244      -1.051245      -1.051244    
  -1.051244      -1.051244      -1.051246      -1.051244      -1.139077    
  -1.139078      -1.139077      -1.139077      -1.139077      -1.139079    
  -1.139077      -1.198862      -1.198863      -1.198862      -1.198862    
  -1.198862      -1.198864      -1.198862      -1.229128      -1.229129    
  -1.229128      -1.229128      -1.229128      -1.229129      -1.229128    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
