VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=    50,F=POINT
 3.2000  0.366478E+04  0.314768E-02  0.726551E+05  0.389687E-01  0.441851E+06  0.243082E-07 -163.06 -263.60 -198.74 -262.46 -113.68 -196.70
 3.3000  0.455483E+05  0.327658E-02  0.399045E+05  0.162595E-01  0.644921E+06  0.145315E-07 -114.37   12.98 -187.03   -8.84 -109.85  -85.87
 3.4000  0.599235E+05  0.885306E-03  0.316105E+04  0.409668E-01  0.610783E+06  0.941742E-08 -103.18   51.65  -46.47 -187.61 -101.14    8.53
 3.5000  0.562393E+05  0.523202E-03  0.355066E+05  0.100874E+00  0.449773E+06  0.155073E-07  -86.53   22.73   -6.99 -262.67  -88.33   48.65
 3.6000  0.404614E+05  0.122620E-02  0.476567E+05  0.284012E-01  0.181632E+06  0.196959E-07  -76.41 -111.54    3.30   86.74  -79.63    6.79
 3.7000  0.864002E+04  0.144428E-02  0.420911E+05  0.234901E-01  0.143853E+06  0.162981E-08  -61.09  -76.40   15.60 -251.56 -258.85  -90.00
 3.8000  0.190440E+05  0.638287E-03  0.238955E+05  0.868335E-02  0.345560E+06  0.182144E-07 -261.07    7.21   27.22 -117.17 -254.75 -212.47
 3.9000  0.288303E+05  0.431735E-03  0.577970E+04  0.460616E-01  0.362090E+06  0.180245E-07 -242.07   62.08 -168.36 -157.82 -244.91  -28.55
 4.0000  0.293618E+05  0.102643E-03  0.275021E+05  0.817627E-02  0.255453E+06  0.931322E-09 -224.08 -138.01 -155.99 -237.60 -233.14    0.00
 4.1000  0.168090E+05  0.108949E-02  0.318496E+05  0.701524E-02  0.398009E+05  0.321989E-08 -217.41 -138.83 -143.43   59.48 -224.20 -167.47
 4.2000  0.604111E+04  0.886759E-03  0.246396E+05  0.153435E-01  0.179018E+06  0.782671E-08  -50.24    6.42 -131.69   -1.16  -49.48 -120.38
 4.3000  0.169378E+05  0.479163E-03  0.495524E+04  0.202847E-01  0.244544E+06  0.589020E-08  -38.33 -175.66 -128.66  -91.69  -40.08   18.43
 4.4000  0.181369E+05  0.293831E-03  0.158706E+05  0.302374E-02  0.202707E+06  0.619959E-08  -18.48 -150.44   39.48 -225.05  -24.31 -145.71
 4.5000  0.117361E+05  0.765174E-03  0.174564E+05  0.541087E-02  0.644240E+05  0.702912E-08  -10.03 -195.54   47.43 -244.57  -16.97 -179.29
 4.6000  0.278569E+04  0.505213E-03  0.133189E+05  0.678529E-02  0.152160E+06  0.302680E-08 -213.20  -75.12   67.24   29.24 -221.33 -157.38
 4.7000  0.100977E+05  0.266320E-03  0.239514E+04  0.897959E-02  0.156583E+06  0.170903E-08 -199.67   23.03   84.69  -77.72 -220.33   74.19
 4.8000  0.702271E+04  0.234612E-03  0.121947E+05  0.198152E-02  0.713747E+05  0.712349E-08 -205.32 -180.47  -92.92  -76.07 -206.50   18.58
 4.9000  0.396134E+02  0.296180E-03  0.154437E+05  0.710871E-02  0.453414E+05  0.361638E-08   78.02 -107.62 -100.95 -238.17  -13.31 -183.69
 5.0000  0.563790E+04  0.127557E-03  0.464207E+04  0.277804E-02  0.131462E+06  0.145519E-08   -8.32 -258.35  -99.43   31.79  -10.77 -106.26
