   3432.307      -1.570775       77015.37      0.1665089     -4.5776367E-04
  4.9476512E-10  3.8146973E-04  4.7206879E-05  5.2809715E-04 -8.5856300E-10
  -92927.46     -0.1985431      5.7298166E-10  1.4961990E-17   7031.375    
  -1.570697       77411.99       1.538527      6.9141388E-04  9.7788870E-09
  1.4686584E-03 -1.7547607E-04  3.3378601E-04  6.6356733E-09  -93309.27    
  -1.828737      7.8216544E-10  3.0357661E-18   10972.37      -1.570513    
   77915.23       6.639790      1.0935465E-03  2.5611371E-08  1.4623005E-03
 -1.9073486E-05 -8.1062317E-05  1.4761463E-07  -93680.49      -7.850214    
  4.0017764E-10  1.4094628E-17   15512.43      -1.570084       78636.80    
   22.45902     -4.6730042E-04 -1.8626451E-09  1.2397766E-04  3.3283234E-04
 -1.0132790E-04  8.0093741E-08  -94279.73      -26.34527     -2.4556357E-10
 -3.4694470E-18   21021.30      -1.569057       79698.97       69.60703    
 -9.5367432E-04 -1.1175871E-08  9.4757080E-03  3.0517578E-04 -1.2073517E-03
 -2.5331974E-07  -95032.66      -80.82299      6.5483619E-11  2.3201926E-17
   27900.85      -1.566603       81096.56       205.1263     -1.3796488E-03
  1.4901161E-07  6.4913430E-03  1.0871887E-03 -3.4650165E-04 -1.4901161E-06
  -96193.27      -235.1536      7.0334255E-10  1.5092094E-16   36453.55    
  -1.561213       82920.70       559.4932      3.7057060E-04 -1.8775463E-06
  9.9127637E-03 -1.0261536E-03 -3.3651080E-04 -1.0907650E-05  -97743.30    
  -631.5339     -4.5734591E-10 -8.3266727E-17   46730.89      -1.550930    
   85323.53       1363.985      5.8174133E-04  1.3828278E-05 -2.1886826E-03
  1.0604858E-03  1.0371208E-03 -1.6093254E-05  -99545.20      -1511.588    
  1.0277290E-09  5.1347815E-16   58356.17      -1.533588       88048.78    
   2963.158     -1.6954211E-04 -2.8848648E-05 -8.4559126E-03  8.7738037E-04
  1.6742283E-04  0.0000000E+00  -101780.3      -3214.669      2.4253194E-10
  1.9428903E-15   71220.30      -1.507057       91226.21       5837.390    
 -6.3323975E-04 -4.4345856E-05  2.5177002E-04 -1.1138916E-03 -1.5068054E-04
  2.0980835E-05  -103934.8      -6176.253      5.6024874E-10  4.6629367E-15
   84773.09      -1.468934       94365.66       10601.26     -2.0113858E-04
  2.8610229E-05  2.9823996E-04 -2.5939941E-04 -1.0160966E-03 -9.9182129E-05
  -106010.1      -10899.96      5.0270249E-10  3.5527137E-15   98553.75    
  -1.417474       97119.53       17911.63     -1.2588501E-03  1.2588501E-04
  1.1841456E-03 -5.0354004E-04  1.9677479E-03 -2.4795532E-05  -107257.1    
  -17818.19     -1.1277734E-09  3.3750780E-14   111791.1      -1.351617    
   98855.35       28304.52     -7.8641454E-04 -7.2479248E-05  1.4981055E-03
 -8.4686279E-04  1.8633329E-03 -3.2424927E-04  -107088.2      -27118.79    
  1.4887729E-09  6.2172489E-15   123096.4      -1.270932       98649.10    
   41872.80      3.0517578E-04 -2.1743774E-04  1.7172950E-03 -7.0953369E-04
  4.3324064E-04 -3.2424927E-04  -105118.8      -38465.34     -4.7813437E-10
 -2.5934810E-13   131337.4      -1.178292       95957.41       57802.45    
 -3.0517578E-05 -1.0681152E-04  9.8419189E-04 -1.8768311E-03  1.3732910E-04
  2.1362305E-04  -100747.3      -50601.03     -3.8805106E-10 -1.9895197E-13
   135289.1      -1.076840       90488.20       74513.12      1.8119812E-04
  3.5095215E-04  5.7935715E-04 -3.8909912E-04  7.4863434E-04  4.7302246E-04
  -94119.46      -61768.57     -7.3669071E-10  1.3073986E-12   134294.6    
 -0.9716269       82675.49       89828.09      2.5132124E-04 -7.8582764E-04
  1.1780682E-03  4.0054321E-03 -6.3952277E-05  3.9672852E-04  -86194.66    
  -70064.10      3.5951789E-10  9.6633812E-13   128364.4     -0.8681029    
   73455.03       101710.5      1.2885201E-03  1.2817383E-03  1.5131633E-03
  1.6326904E-03 -1.6005834E-03  8.2397461E-04  -77798.99      -73959.26    
  4.1230427E-10 -1.9895197E-13   118193.1     -0.7703221       64024.56    
   109095.2     -4.6579461E-04  6.2561035E-04  2.3048802E-03  3.3569336E-03
  1.0886946E-03  1.3885498E-03  -70346.62      -73392.49      9.9565738E-11
 -2.6147973E-12   104776.8     -0.6819391       55353.75       111766.3    
 -4.9591064E-04 -9.1552734E-04  1.5144348E-03  3.5934448E-03  1.5640259E-04
 -5.1879883E-04  -64393.81      -68933.86      5.6752469E-10  1.3073986E-12
   89598.41     -0.6032412       48076.46       110751.0      3.9600194E-04
 -1.0986328E-03  1.1335101E-03  1.0719299E-03  5.7947071E-04  8.3923340E-05
  -60172.45      -61709.62     -9.7012773E-11  1.3500312E-13   73457.77    
 -0.5340410       42297.43       106877.8      3.0517578E-04  1.0375977E-03
 -1.7339532E-03 -5.0735474E-04 -1.0403719E-04 -8.3923340E-05  -57631.57    
  -53058.83      2.1166421E-10 -1.4210855E-14   57203.29     -0.4741666    
   38010.12       101176.3      1.7746635E-04  7.4768066E-04 -2.1594504E-03
  1.5182495E-03  1.4164137E-03 -5.3405762E-05  -56475.47      -43907.94    
  1.6449991E-10 -1.7053026E-12   41402.64     -0.4219832       35021.56    
   94514.82     -9.2188515E-05  1.3122559E-03  2.0281472E-03  2.7065277E-03
 -3.0517578E-04  2.2125244E-04  -56390.80      -34975.01     -2.6678509E-10
  5.6843419E-14   26399.11     -0.3740608       33037.60       87452.41    
  8.7738037E-05 -6.5612793E-04 -2.3590089E-03 -5.1689148E-04  3.2348634E-04
  1.0681152E-04  -57043.78      -26900.15      7.2177497E-10 -1.0231815E-12
   12471.46     -0.3214553       31857.79       80359.39      9.3900242E-05
 -4.2724609E-04  1.9161518E-03  1.1024475E-03 -6.9251430E-04 -1.6021729E-04
  -58156.13      -19638.91      4.4775125E-11 -6.6222583E-12   454.3812    
   1.760855       31285.52       73603.85      2.9952437E-04  7.9345703E-04
 -4.3445164E-03 -1.2950897E-03 -5.5101182E-04  1.0299683E-04  -59541.62    
  -13510.52      5.1740140E-10 -6.4801498E-12   11576.64       2.810572    
