VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=    50,F=POINT
 3.2000  0.103008E+06  0.984161E-03  0.118831E+05  0.234515E-02  0.115171E+05  0.545915E-03 -164.33 -187.13 -137.79  -75.16 -163.47 -116.57
 3.3000  0.920877E+05  0.284976E-02  0.402315E+04  0.154773E-02  0.136476E+05  0.690534E-03 -146.33    9.87 -131.76 -105.88 -145.57  -45.00
 3.4000  0.804924E+05  0.109055E-02  0.238730E+04  0.151001E-02  0.162934E+05  0.366211E-03 -129.38 -252.07 -112.52   30.23 -128.71 -180.00
 3.5000  0.590430E+05  0.161599E-02  0.126394E+04  0.715360E-03  0.220595E+05  0.123436E-02 -121.16   79.11  -99.32    8.43 -120.77 -261.47
 3.6000  0.827300E+05  0.444217E-02  0.258010E+03  0.128515E-02  0.368627E+04  0.526178E-02  -36.02  -12.70  -83.52 -124.69 -214.22 -183.99
 3.7000  0.736140E+05  0.134000E-02  0.720552E+03  0.183865E-02  0.104141E+05  0.172633E-02  -43.66  -59.93 -253.75 -230.61  -46.39    8.13
 3.8000  0.645738E+05  0.266606E-02  0.191330E+04  0.115308E-03  0.127104E+05  0.301630E-02  -27.09   74.05 -238.35   -5.70  -29.13  -27.08
 3.9000  0.566700E+05  0.434056E-02  0.442580E+04  0.645011E-03  0.138230E+05  0.133756E-02   -7.69 -224.18 -232.12 -195.26   -8.20 -145.22
 4.0000  0.484781E+05  0.190093E-02  0.596613E+04  0.571139E-03  0.147121E+05  0.169585E-02   12.50   84.47   64.89   70.49   12.91 -210.26
 4.1000  0.388604E+05  0.153075E-02  0.232840E+04  0.475228E-03  0.155354E+05  0.742525E-03   31.86   -4.57   60.49  -58.89   32.11  -99.46
 4.2000  0.211669E+05  0.153683E-02  0.977785E+03  0.135316E-02  0.162290E+05  0.116607E-02   45.00 -186.84   74.56 -172.27   42.05 -186.01
 4.3000  0.415319E+05  0.941728E-03  0.174375E+01  0.214061E-02  0.597666E+04  0.444343E-03 -179.67 -153.02  -93.26 -175.61    0.55 -195.95
 4.4000  0.519453E+05  0.586606E-10  0.103131E+04  0.438139E-03  0.951417E+04  0.818873E-03 -211.36 -209.74  -76.15   73.89 -215.09 -153.43
 4.5000  0.438037E+05  0.719958E-03  0.236313E+04  0.632783E-03  0.118875E+05  0.173091E-02 -200.54  -99.76  -65.57 -170.28 -203.03    9.13
 4.6000  0.362569E+05  0.189160E-02  0.500346E+04  0.608417E-03  0.127013E+05  0.562923E-03 -184.81 -246.21  -75.42   15.72 -185.00 -237.17
 4.7000  0.271270E+05  0.511568E-03  0.363708E+04  0.134187E-02  0.126696E+05  0.291183E-02 -170.93 -107.35 -112.93 -253.97 -168.79   33.02
 4.8000  0.128412E+05  0.102359E-02  0.161854E+04  0.533140E-03  0.115500E+05  0.237410E-02 -172.54 -206.57 -108.68 -127.27 -159.44 -162.03
 4.9000  0.193335E+05  0.167856E-02  0.495131E+03  0.404568E-03  0.583282E+04  0.300075E-02   21.51 -254.98  -93.10  -64.05 -181.53 -237.04
 5.0000  0.303563E+05  0.204718E-03  0.515904E+03  0.444630E-03  0.404456E+04  0.546086E-02  -18.87 -243.43 -259.02    5.53  -23.83  -25.13
